Temperature1,Temperature2,Temperature3,Light Intensity1,Light Intensity2,Light Intensity3,Typing Speed1 (words per minute),Typing Speed2 (words per minute),Typing Speed3 (words per minute)
22.5,22.5,22.5,200.0,200.0,200.0,62.0,62.0,62.0
26.819177526021974,25.34998381298152,23.346747519245124,1123.2353146084547,747.6986240736064,805.9513134817446,61.9975,61.9975,61.9975
26.80814580220763,25.332031184624167,23.325238029303392,1021.3137479977212,830.5448680240372,893.3852357082578,61.99625,61.99625,61.99625
26.797032057507263,25.314024638475345,23.30371282801913,683.9941252047961,917.3953092980936,1188.7578459018391,61.995,61.995,61.995
26.785836503510563,25.29596451735373,23.28217232520116,655.4591539832887,633.1511971294863,1030.429885524779,61.99375,61.99375,61.99375
26.774559353364733,25.27785116509801,23.260616930949585,494.648060331054,542.3144064635762,836.5335023052686,61.9925,61.9925,61.9925
26.76320082177046,25.25968492656029,23.23904705564805,670.6720165047494,1314.4757392964666,1086.489587211659,61.99125,61.99125,61.99125
26.75176112497781,25.241466147599567,23.217463109955897,383.87560656150646,915.2058921794826,529.9041304051891,61.99,61.99,61.99
26.74024048078213,25.223195175075134,23.195865504800327,335.4371897201096,668.7194035496364,583.9653699904857,61.98875,61.98875,61.98875
26.728639108519864,25.20487235683997,23.174254651368617,1118.6212488752726,621.3209716756311,331.44657206322347,61.9875,61.9875,61.9875
26.71695722906443,25.18649804173412,23.152630961100257,1158.3132276504964,675.4505228765559,687.1439082966032,61.98625,61.98625,61.98625
26.705195064821964,25.16807257957806,23.13099484567915,522.526804894082,843.0167501877331,1153.7849219811233,61.985,61.985,61.985
26.69335283972712,25.149596321166023,23.109346717025737,1212.0709012683844,943.7019985052672,599.2714935012543,61.98375,61.98375,61.98375
26.681430779238795,25.13106961825935,23.08768698728919,975.5676477811428,1234.6188442548707,601.7615669627489,61.9825,61.9825,61.9825
26.66942911033584,25.112492823579743,23.06601606883953,564.8313556909691,1168.248775141668,1325.2385883849583,61.98125,61.98125,61.98125
26.657348061512725,25.09386629080261,23.044334374259822,692.0009838580085,511.7172473503203,883.9134154043528,61.98,61.98,61.98
26.64518786277521,25.07519037455027,23.022642316338267,453.36161276489287,744.2895954114028,1134.4198053925174,61.97875,61.97875,61.97875
26.632948745635943,25.056465430385263,23.00094030806038,859.4006547895018,392.5908803647176,882.3917432891313,61.9775,61.9775,61.9775
26.62063094311008,25.037691814803523,22.97922876260112,649.5853717647271,511.5542571043933,633.1341498733466,61.97625,61.97625,61.97625
26.60823468971082,25.01886988522763,22.957508093317013,930.6980519819458,1255.7884048873889,591.6919242445862,61.975,61.975,61.975
26.59576022144496,25.0,22.93577871373829,290.87932078981635,1268.5231799537576,699.5344394268624,61.97375,61.97375,61.97375
26.5832077758084,24.98108251837604,22.91404103756102,1137.6566523495203,330.65015030264647,1146.7203357853837,61.9725,61.9725,61.9725
26.5705775917816,24.962117800517337,22.892295478639227,663.988277734969,591.400803836998,813.6967072074847,61.971250000000005,61.971250000000005,61.971250000000005
26.55786990982506,24.94310620748477,22.870542450977,237.07881115814416,1083.8254518381675,523.3624722733249,61.97,61.97,61.97
26.545084971874736,24.924048101231687,22.848782368720627,858.2753210436962,964.7022968000764,430.7849319147632,61.96875,61.96875,61.96875
26.532223021337416,24.90494384459694,22.82701564615072,713.8501468308101,790.4890414995136,814.6635235182478,61.9675,61.9675,61.9675
26.51928430308609,24.885793801298043,22.805242697674284,819.0961032068064,590.5697608597478,818.7992699191283,61.96625,61.96625,61.96625
26.506269063455303,24.866598335924216,22.783463937816887,872.3497995221218,726.939333996777,809.387944179137,61.965,61.965,61.965
26.493177550236464,24.847357813929456,22.76167978121472,1094.200674382597,242.11543508509635,663.5817049667966,61.963750000000005,61.963750000000005,61.963750000000005
26.480010012673112,24.82807260162556,22.73989064260672,812.4125017648148,875.0422301115576,1091.0694165908417,61.962500000000006,61.962500000000006,61.962500000000006
26.466766701456176,24.80874306617517,22.71809693682668,850.2835921003818,763.6558268375001,351.87531284213554,61.96125,61.96125,61.96125
26.453447868719216,24.789369575584782,22.696299078795345,1053.8705511841515,1078.4160602681172,453.5916990446848,61.96,61.96,61.96
26.44005376803361,24.769952498697734,22.674497483512503,1111.3301602194997,704.8725008950303,733.6025386328707,61.95875,61.95875,61.95875
26.42658465440373,24.75049220518718,22.65269256604911,978.6135242452758,389.1775950219605,896.7157833475868,61.9575,61.9575,61.9575
26.41304078426207,24.730989065549046,22.63088474153937,653.6904783969045,965.2329600991868,1043.3193558620676,61.95625,61.95625,61.95625
26.399422415464407,24.711443451095008,22.609074425172803,496.0740568588126,141.5165075622757,975.6497143468522,61.955000000000005,61.955000000000005,61.955000000000005
26.385729807284854,24.69185573394539,22.587262032186416,742.5587625745349,221.7235956813048,651.9506824470783,61.95375,61.95375,61.95375
26.37196322041093,24.672226287022085,22.565447977856724,496.9393266450989,742.9866278887873,623.4068081912246,61.9525,61.9525,61.9525
26.3581229169386,24.652555484041475,22.54363267749187,873.229796790527,1114.019035368744,875.2760108411494,61.95125,61.95125,61.95125
26.3442091603673,24.63284369950729,22.52181654642373,835.3016421509914,868.7592743074246,905.9329225951168,61.95,61.95,61.95
26.33022221559489,24.613091308703492,22.5,375.3904005211082,1252.5931743007257,724.8751632454163,61.94875,61.94875,61.94875
26.316162348912645,24.59329868768714,22.478183453576268,690.2504055892953,1298.4039638473787,727.2360607018823,61.947500000000005,61.947500000000005,61.947500000000005
26.302029828000155,24.5734662132812,22.45636732250813,1409.7155525876456,1031.395414350348,769.0637411223113,61.946250000000006,61.946250000000006,61.946250000000006
26.287824921920247,24.553594263067385,22.43455202214328,1046.0959172004957,1159.8987092188493,1293.404857651168,61.945,61.945,61.945
26.273547901113854,24.533683215379003,22.412737967813584,967.6090010196508,398.3997508680424,859.7547913452702,61.94375,61.94375,61.94375
26.25919903739489,24.513733449293685,22.3909255748272,521.3873184442559,1023.2162443159395,1157.1495500409544,61.9425,61.9425,61.9425
26.24477860394501,24.493745344626237,22.369115258460635,699.4768460971416,637.5651801332035,825.4909701485125,61.94125,61.94125,61.94125
26.230286875308497,24.473719281921337,22.347307433950885,845.8085732289949,778.7173439197111,1009.704952247276,61.940000000000005,61.940000000000005,61.940000000000005
26.21572412738697,24.45365564244637,22.325502516487497,542.4204674014798,1082.5746586630844,778.1220393769491,61.938750000000006,61.938750000000006,61.938750000000006
26.201090637434163,24.433554808184105,22.30370092120466,367.87363937748256,660.5461956776805,853.3021225880411,61.9375,61.9375,61.9375
26.171612547178427,24.393243086762165,22.26010935739328,549.8117223868728,1394.450989922561,944.244769647698,61.935,61.935,61.935
26.15676850809585,24.37303296707956,22.238320218785283,342.7870846644808,665.4643948263074,1349.051212120216,61.93375,61.93375,61.93375
26.141854849412,24.352787187549183,22.21653606218312,325.15408363126056,691.2045473026643,536.1937045621378,61.932500000000005,61.932500000000005,61.932500000000005
26.12687185506144,24.33250613362149,22.19475730232572,588.2409529330932,1040.9910502083007,906.2212443206612,61.931250000000006,61.931250000000006,61.931250000000006
26.111819810298776,24.31219019141851,22.172984353849287,717.4612762230439,260.7285809213844,332.5869428441189,61.93000000000001,61.93000000000001,61.93000000000001
26.096699001693256,24.291839747726502,22.151217631279376,1168.4083553386797,702.9860650390893,348.0611710737958,61.92875,61.92875,61.92875
26.08150971712327,24.27145518998858,22.129457549023,376.7203840699782,718.3770198245877,888.3347947604011,61.9275,61.9275,61.9275
26.066252245770908,24.251036906297337,22.107704521360777,387.3459747141352,288.59922799785073,1175.5507009537891,61.92625,61.92625,61.92625
26.050926878116428,24.230585285387463,22.08595896243898,607.6402194437799,903.9522759194898,912.1629383518832,61.925,61.925,61.925
26.035533905932738,24.210100716628343,22.06422128626171,876.8789076626539,1026.0973776920025,28.7640209922763,61.923750000000005,61.923750000000005,61.923750000000005
26.02007362227984,24.189583590016635,22.04249190668299,768.0392893938708,699.9591278693263,735.0680442843899,61.92250000000001,61.92250000000001,61.92250000000001
26.00454632149925,24.169034296168856,22.02077123739888,998.5555642213492,695.1515991971927,731.6549808887474,61.92125000000001,61.92125000000001,61.92125000000001
25.9889522992084,24.148453226313936,21.99905969193962,1573.1704964341757,407.8277546917993,689.2376330238582,61.92,61.92,61.92
25.973291852294984,24.127840772285783,21.977357683661733,757.9216050484476,443.2635906381089,1189.6517197095618,61.91875,61.91875,61.91875
25.957565278911343,24.10719732651581,21.955665625740178,727.9056625691959,291.21201364908427,1061.799183044388,61.9175,61.9175,61.9175
25.94177287846877,24.08652328202546,21.933983931160466,502.1722021071886,952.303133933856,1070.200023614077,61.916250000000005,61.916250000000005,61.916250000000005
25.9259149516318,24.065819032418748,21.91231301271081,507.26737851863663,617.8821968083316,1071.5388511444876,61.915000000000006,61.915000000000006,61.915000000000006
25.909991800312493,24.045084971874736,21.890653282974263,345.9403752534058,668.6239919830668,1209.2858637753368,61.91375000000001,61.91375000000001,61.91375000000001
25.89400372766471,24.02432149514005,21.869005154320853,710.0172196195272,1252.722092686564,790.872588297585,61.91250000000001,61.91250000000001,61.91250000000001
25.8779510380783,24.003528997521368,21.847369038899743,732.4990080373688,984.1358288123364,1174.985482876003,61.91125,61.91125,61.91125
25.86183403717334,23.982707874877853,21.825745348631383,856.2010926814717,1209.6782039898494,1304.5684908674357,61.91,61.91,61.91
25.84565303179429,23.961858523613685,21.804134495199676,1160.4884776565234,1195.16197827751,659.4824248238627,61.908750000000005,61.908750000000005,61.908750000000005
25.82940833000417,23.940981340670444,21.782536890044103,848.1104455104053,224.9664858790744,1082.149868753602,61.907500000000006,61.907500000000006,61.907500000000006
25.813100241078686,23.92007672351961,21.760952944351946,564.2527162183949,389.0003893016328,1481.44461588508,61.90625000000001,61.90625000000001,61.90625000000001
25.796729075500345,23.89914507015496,21.73938306905042,871.6876517979586,1061.8442610443703,1222.464744343706,61.90500000000001,61.90500000000001,61.90500000000001
25.780295144952536,23.878186779085,21.717827674798848,766.1076191564712,945.7881220493344,1183.052119578417,61.90375,61.90375,61.90375
25.763798762313613,23.85720224932537,21.69628717198087,911.3961766205086,552.6545331202086,689.2732443133602,61.9025,61.9025,61.9025
25.74724024165092,23.836191880391286,21.67476197069661,573.1329060087894,808.4509378658597,833.3214622603393,61.901250000000005,61.901250000000005,61.901250000000005
25.73061989821482,23.81515607228988,21.65325248075488,518.6289000184388,1016.1987527139336,637.3917601829083,61.900000000000006,61.900000000000006,61.900000000000006
25.7139380484327,23.794095225512606,21.631759111665342,1428.0460804877357,354.1802646133677,666.842980660997,61.89875000000001,61.89875000000001,61.89875000000001
25.697195009902924,23.77300974102764,21.61028227263079,577.5509766806638,737.6433673215736,731.822181547049,61.89750000000001,61.89750000000001,61.89750000000001
25.68039110138882,23.75190002027221,21.588822372539266,1174.824501026824,1111.4068509605047,639.4654219444749,61.89625000000001,61.89625000000001,61.89625000000001
25.66352664281258,23.730766465144967,21.56737981995633,497.561726420905,788.5782160101352,817.1855020175643,61.895,61.895,61.895
25.64660195524919,23.709609477998335,21.54595502311728,1197.444672889123,1573.8853265322991,1016.150199725631,61.89375,61.89375,61.89375
25.629617360920296,23.688429461630864,21.52454838991936,1077.7871528453977,749.7561903227183,841.7944454771442,61.892500000000005,61.892500000000005,61.892500000000005
25.612573183188097,23.667226819279527,21.503160327914017,1116.848416050118,959.8562405808368,650.0018316280922,61.89125000000001,61.89125000000001,61.89125000000001
25.59546974654917,23.64600195461207,21.481791244299117,1107.5714913841398,344.7356390013947,322.3871297557362,61.89000000000001,61.89000000000001,61.89000000000001
25.57830737662829,23.624755271719323,21.460441545911205,1320.8721416153826,586.0012520271287,1217.3061196247722,61.88875000000001,61.88875000000001,61.88875000000001
25.561086400172247,23.603487175107507,21.43911163921777,696.1238861640454,552.8484415183067,852.6939490220287,61.8875,61.8875,61.8875
25.5438071450436,23.58219806969052,21.417801930309487,1201.0730219496588,869.298405283947,451.8350834998876,61.88625,61.88625,61.88625
25.526469940214472,23.560888360782236,21.396512824892497,597.5402399725331,1071.876055313884,1236.8006917760613,61.885000000000005,61.885000000000005,61.885000000000005
25.50907511576024,23.5395584540888,21.37524472828068,647.4564120603176,988.740132705742,1270.79025259059,61.883750000000006,61.883750000000006,61.883750000000006
25.49162300285329,23.51820875570089,21.35399804538793,471.750240725744,661.8683911592607,455.88810822598174,61.88250000000001,61.88250000000001,61.88250000000001
25.474113933756705,23.49683967208599,21.332773180720476,835.5925617576947,1235.776081494255,238.6666775425989,61.88125000000001,61.88125000000001,61.88125000000001
25.456548241817917,23.47545161008064,21.311570538369136,381.74025757625816,1228.3408542730456,1116.2408865204766,61.88000000000001,61.88000000000001,61.88000000000001
25.438926261462367,23.454044976882724,21.290390522001665,1138.9578033692433,726.6504484307698,463.6151178684386,61.87875,61.87875,61.87875
25.42124832818717,23.432620180043678,21.26923353485504,341.1862785755637,102.7477993818967,967.8677052016508,61.877500000000005,61.877500000000005,61.877500000000005
25.4035147785547,23.411177627460734,21.248099979727797,506.6448627888526,791.4044370607442,717.8237231617355,61.876250000000006,61.876250000000006,61.876250000000006
25.36788218175523,23.36824088833465,21.2059047744874,1055.286927905153,1070.3947225061984,569.8264201563802,61.87375000000001,61.87375000000001,61.87375000000001
25.34998381298152,23.346747519245124,21.184843927710126,1056.3141189490343,11.248157670842488,1000.6540630407508,61.87250000000001,61.87250000000001,61.87250000000001
25.332031184624167,23.325238029303392,21.16380811960872,1313.2103221876496,9.189774122789231,679.1223248913087,61.87125000000001,61.87125000000001,61.87125000000001
25.314024638475345,23.30371282801913,21.14279775067463,516.8779088993133,582.5613793499631,1290.945846407795,61.870000000000005,61.870000000000005,61.870000000000005
25.29596451735373,23.28217232520116,21.121813220915005,703.2391913991479,691.8502443681989,1064.512728698704,61.868750000000006,61.868750000000006,61.868750000000006
25.27785116509801,23.260616930949585,21.10085492984504,505.207117565427,445.4435689974613,619.3940834861835,61.86750000000001,61.86750000000001,61.86750000000001
25.25968492656029,23.23904705564805,21.07992327648039,985.8364697220552,757.2077345383623,397.88088235978574,61.86625000000001,61.86625000000001,61.86625000000001
25.241466147599567,23.217463109955897,21.059018659329556,217.183311371194,1419.131347299265,1023.0619127365655,61.86500000000001,61.86500000000001,61.86500000000001
25.223195175075134,23.195865504800327,21.03814147638632,712.8797183307346,1096.509948842634,435.6133666449424,61.86375000000001,61.86375000000001,61.86375000000001
25.20487235683997,23.174254651368617,21.017292125122143,878.6951600520697,363.843806699448,792.9456644865078,61.86250000000001,61.86250000000001,61.86250000000001
25.18649804173412,23.152630961100257,20.99647100247864,507.1789388522685,586.3779493453815,546.9141098734056,61.861250000000005,61.861250000000005,61.861250000000005
25.16807257957806,23.13099484567915,20.975678504859943,842.9179982252173,618.8064882758803,1249.0703469546131,61.86000000000001,61.86000000000001,61.86000000000001
25.149596321166023,23.109346717025737,20.95491502812526,1473.7913360581197,808.5273892600475,496.2912785074879,61.85875000000001,61.85875000000001,61.85875000000001
25.13106961825935,23.08768698728919,20.93418096758125,1044.604606115222,1035.8963243124272,504.3548421044068,61.85750000000001,61.85750000000001,61.85750000000001
25.112492823579743,23.06601606883953,20.91347671797454,1457.0497030289434,1335.7122869353202,837.432614873188,61.85625000000001,61.85625000000001,61.85625000000001
25.09386629080261,23.044334374259822,20.892802673484194,360.4579146471978,1461.8767902943746,1307.6329141908177,61.85500000000001,61.85500000000001,61.85500000000001
25.07519037455027,23.022642316338267,20.872159227714217,934.3543028625558,832.4035844133067,675.8496468140028,61.853750000000005,61.853750000000005,61.853750000000005
25.056465430385263,23.00094030806038,20.851546773686064,480.2845528355281,589.829549741841,868.3328953795383,61.852500000000006,61.852500000000006,61.852500000000006
25.037691814803523,22.97922876260112,20.830965703831147,597.5410999259838,577.8547192828646,761.9107227951788,61.85125000000001,61.85125000000001,61.85125000000001
25.01886988522763,22.957508093317013,20.810416409983368,541.7103950083824,660.1252657794096,563.0848385663395,61.85000000000001,61.85000000000001,61.85000000000001
25.0,22.93577871373829,20.789899283371657,708.0471563742766,553.2464816687673,746.5523923355655,61.84875000000001,61.84875000000001,61.84875000000001
24.98108251837604,22.91404103756102,20.769414714612537,1176.3849988566271,913.6014717002074,1021.5497210111796,61.84750000000001,61.84750000000001,61.84750000000001
24.962117800517337,22.892295478639227,20.748963093702663,779.5220110644781,472.0718707405595,977.5547722840904,61.84625000000001,61.84625000000001,61.84625000000001
24.94310620748477,22.870542450977,20.72854481001142,794.902757315448,971.7061050433432,1134.5714118450842,61.845000000000006,61.845000000000006,61.845000000000006
24.924048101231687,22.848782368720627,20.708160252273498,1224.4977181323995,751.3907966595245,223.09712384559907,61.84375000000001,61.84375000000001,61.84375000000001
24.90494384459694,22.82701564615072,20.68780980858149,837.6179176720149,309.81332731089464,707.0384903341761,61.84250000000001,61.84250000000001,61.84250000000001
24.885793801298043,22.805242697674284,20.667493866378518,807.3427627104393,1206.720146543632,856.2745849819144,61.84125000000001,61.84125000000001,61.84125000000001
24.847357813929456,22.76167978121472,20.62696703292044,624.6007537305991,866.894466104552,813.8594978262844,61.83875000000001,61.83875000000001,61.83875000000001
24.82807260162556,22.73989064260672,20.60675691323784,623.3495947629546,618.3772443195659,1393.9208512975724,61.837500000000006,61.837500000000006,61.837500000000006
24.80874306617517,22.71809693682668,20.586582838174557,434.3396748115146,1328.8438920047029,1144.280050024426,61.83625000000001,61.83625000000001,61.83625000000001
24.789369575584782,22.696299078795345,20.566445191815895,1201.0850055893934,773.8511362860796,836.416350451006,61.83500000000001,61.83500000000001,61.83500000000001
24.769952498697734,22.674497483512503,20.546344357553632,979.088056438482,676.3443737001335,1447.278404225549,61.83375000000001,61.83375000000001,61.83375000000001
24.75049220518718,22.65269256604911,20.526280718078667,658.5369314665112,795.0962289374072,420.5362670465472,61.83250000000001,61.83250000000001,61.83250000000001
24.730989065549046,22.63088474153937,20.50625465537377,737.8336168923632,842.0938414868648,1069.2337577966434,61.83125000000001,61.83125000000001,61.83125000000001
24.711443451095008,22.609074425172803,20.486266550706315,1105.2725837916294,967.5741041600992,1255.885171779549,61.83000000000001,61.83000000000001,61.83000000000001
24.69185573394539,22.587262032186416,20.466316784621,1154.1009393848717,508.31177072895593,1033.50989980227,61.82875000000001,61.82875000000001,61.82875000000001
24.672226287022085,22.565447977856724,20.44640573693261,1271.0164085974898,685.514760735404,808.5885292384038,61.82750000000001,61.82750000000001,61.82750000000001
24.652555484041475,22.54363267749187,20.426533786718807,955.4711119385904,35.81916441891008,413.351814501792,61.82625000000001,61.82625000000001,61.82625000000001
24.63284369950729,22.52181654642373,20.406701312312855,856.9963452931177,697.395830963676,775.4713342236804,61.82500000000001,61.82500000000001,61.82500000000001
24.613091308703492,22.5,20.386908691296505,1039.716066181381,838.0174336752625,522.6117136964133,61.82375000000001,61.82375000000001,61.82375000000001
24.59329868768714,22.478183453576268,20.36715630049271,787.9732223496393,957.2310659900708,834.5321170014842,61.82250000000001,61.82250000000001,61.82250000000001
24.5734662132812,22.45636732250813,20.34744451595852,670.5423325301568,878.5636163558527,788.5758584312074,61.82125000000001,61.82125000000001,61.82125000000001
24.553594263067385,22.43455202214328,20.327773712977915,778.0505339707319,647.2918020343212,941.1882489501032,61.82000000000001,61.82000000000001,61.82000000000001
24.533683215379003,22.412737967813584,20.30814426605461,1312.048828781793,988.857086103579,640.5599307118796,61.81875000000001,61.81875000000001,61.81875000000001
24.513733449293685,22.3909255748272,20.288556548904992,919.9850186631934,645.3590081174772,710.4037269547786,61.81750000000001,61.81750000000001,61.81750000000001
24.493745344626237,22.369115258460635,20.26901093445096,1080.0787707373054,450.8295650851053,1789.4341875198024,61.81625000000001,61.81625000000001,61.81625000000001
24.473719281921337,22.347307433950885,20.249507794812825,636.4093806015004,775.9075984091096,935.0232263334534,61.81500000000001,61.81500000000001,61.81500000000001
24.45365564244637,22.325502516487497,20.23004750130227,1316.12398389314,928.4852126746688,349.6005773731476,61.81375000000001,61.81375000000001,61.81375000000001
24.433554808184105,22.30370092120466,20.21063042441521,604.8688898970602,1052.481482148488,780.6304504046288,61.812500000000014,61.812500000000014,61.812500000000014
24.41341716182545,22.28190306317332,20.19125693382483,124.01143929179648,311.6008388991931,95.07328308632576,61.81125000000001,61.81125000000001,61.81125000000001
24.393243086762165,22.26010935739328,20.171927398374443,402.1864875967688,564.9118095265026,1112.1693859737748,61.81000000000001,61.81000000000001,61.81000000000001
24.37303296707956,22.238320218785283,20.152642186070544,738.2037128762485,849.5142538123908,606.6267939888893,61.80875000000001,61.80875000000001,61.80875000000001
24.352787187549183,22.21653606218312,20.133401664075784,702.9619414060893,619.5287736814388,962.2738417356765,61.80750000000001,61.80750000000001,61.80750000000001
24.33250613362149,22.19475730232572,20.11420619870196,466.304058495066,1048.384334630106,978.1322718347832,61.80625000000001,61.80625000000001,61.80625000000001
24.31219019141851,22.172984353849287,20.095056155403064,546.3378211849501,895.4579091247588,893.9107974437301,61.805000000000014,61.805000000000014,61.805000000000014
24.291839747726502,22.151217631279376,20.07595189876832,634.2553141175941,935.3519452744324,401.6758775511734,61.80375000000001,61.80375000000001,61.80375000000001
24.27145518998858,22.129457549023,20.056893792515226,702.6966698085229,765.476458806218,1085.3579454155094,61.80250000000001,61.80250000000001,61.80250000000001
24.251036906297337,22.107704521360777,20.037882199482667,564.3019970635945,942.6086807170956,682.6264130493706,61.80125000000001,61.80125000000001,61.80125000000001
24.230585285387463,22.08595896243898,20.01891748162396,848.9208036071033,537.0270278971941,1588.281116902485,61.80000000000001,61.80000000000001,61.80000000000001
24.210100716628343,22.06422128626171,20.0,1480.8031599574456,548.9571525887472,1047.7377758653265,61.79875000000001,61.79875000000001,61.79875000000001
24.189583590016635,22.04249190668299,19.98113011477237,392.61096355026615,718.1385087304106,1056.0457556286192,61.797500000000014,61.797500000000014,61.797500000000014
24.169034296168856,22.02077123739888,19.96230818519648,388.18697199227,1173.1724971863473,254.53026798668725,61.796250000000015,61.796250000000015,61.796250000000015
24.148453226313936,21.99905969193962,19.943534569614737,640.2413083006712,403.79204502125833,463.2594336957551,61.79500000000001,61.79500000000001,61.79500000000001
24.127840772285783,21.977357683661733,19.92480962544973,894.9869773618375,835.1332015095057,798.7269317681585,61.79375000000001,61.79375000000001,61.79375000000001
24.10719732651581,21.955665625740178,19.906133709197395,903.7288448231332,1007.7157464845455,760.1779332408021,61.79250000000001,61.79250000000001,61.79250000000001
24.08652328202546,21.933983931160466,19.887507176420257,566.7278074888739,1408.4097508515508,1031.63273904449,61.79125000000001,61.79125000000001,61.79125000000001
24.065819032418748,21.91231301271081,19.86893038174065,591.5613260234231,820.2681996736354,668.5094297818815,61.79000000000001,61.79000000000001,61.79000000000001
24.045084971874736,21.890653282974263,19.850403678833977,471.6125859723042,677.1007679816289,745.7795452258458,61.788750000000014,61.788750000000014,61.788750000000014
24.02432149514005,21.869005154320853,19.83192742042194,469.8442540760339,1025.1036062634953,678.9134660454578,61.78750000000001,61.78750000000001,61.78750000000001
24.003528997521368,21.847369038899743,19.81350195826588,917.3717028261216,266.71808687876626,564.3240516244041,61.78625000000001,61.78625000000001,61.78625000000001
23.982707874877853,21.825745348631383,19.79512764316003,531.664646383708,611.8942439588538,552.7525892525774,61.78500000000001,61.78500000000001,61.78500000000001
23.961858523613685,21.804134495199676,19.776804824924863,848.1356779740897,878.2595155517005,762.4434048245016,61.78375000000001,61.78375000000001,61.78375000000001
23.940981340670444,21.782536890044103,19.758533852400436,867.4353216489311,906.3377114721992,246.46730271689069,61.78250000000001,61.78250000000001,61.78250000000001
23.92007672351961,21.760952944351946,19.740315073439707,948.8475521692932,1209.9484656357909,1092.9129435690447,61.781250000000014,61.781250000000014,61.781250000000014
23.89914507015496,21.73938306905042,19.72214883490199,320.94815352862975,492.18347926464105,694.907552169743,61.780000000000015,61.780000000000015,61.780000000000015
23.878186779085,21.717827674798848,19.704035482646265,523.1542941067693,845.600077339822,689.7500944640076,61.77875000000001,61.77875000000001,61.77875000000001
23.85720224932537,21.69628717198087,19.685975361524655,492.0479941342128,838.4929949246641,1154.7489146569696,61.77750000000001,61.77750000000001,61.77750000000001
23.836191880391286,21.67476197069661,19.66796881537584,469.1541617730319,639.3427643897937,218.02789216691963,61.77625000000001,61.77625000000001,61.77625000000001
23.81515607228988,21.65325248075488,19.650016187018487,1295.7619539167604,628.3146524300186,1221.128948339226,61.77500000000001,61.77500000000001,61.77500000000001
23.794095225512606,21.631759111665342,19.63211781824477,592.9129441904399,1128.7746231319193,582.0933934699162,61.773750000000014,61.773750000000014,61.773750000000014
23.77300974102764,21.61028227263079,19.614274049813837,893.1531077864989,957.395182867726,561.8285602961294,61.772500000000015,61.772500000000015,61.772500000000015
23.75190002027221,21.588822372539266,19.596485221445302,1328.2790274426932,1226.3581430829754,686.6398956381095,61.771250000000016,61.771250000000016,61.771250000000016
23.730766465144967,21.56737981995633,19.578751671812828,963.5049185378095,1136.7185830013914,1240.2987519268536,61.77000000000001,61.77000000000001,61.77000000000001
23.709609477998335,21.54595502311728,19.56107373853764,558.5617359770886,814.5718798794587,1098.9519913147478,61.76875000000001,61.76875000000001,61.76875000000001
23.688429461630864,21.52454838991936,19.543451758182087,336.5376151601181,606.4615300318521,1053.0310765900815,61.76750000000001,61.76750000000001,61.76750000000001
23.667226819279527,21.503160327914017,19.52588606624329,563.1721161070268,588.4720165362694,794.3907995508013,61.766250000000014,61.766250000000014,61.766250000000014
23.64600195461207,21.481791244299117,19.508376997146705,705.4407860671682,1054.0368609892691,634.5517396676994,61.765000000000015,61.765000000000015,61.765000000000015
